polarity,id,date,query,user,tweet,cleaned_tweet
0,2052448256,Sat Jun 06 00:45:51 PDT 2009,NO_QUERY,neek247,@AppleMaster10 ya and she was in pain; she would cry everytime someone left her laying down liek she knew something was happening to her ,@ aplemaster10 ya pain ; would cry everytime someone left laying liek knew something happening
0,2068977508,Sun Jun 07 15:02:37 PDT 2009,NO_QUERY,minigrrl,am cursing the running socks bought at costco. blisters everywhere. ,cursing running socks bought costco . blisters everywhere .
0,1881788014,Fri May 22 05:33:35 PDT 2009,NO_QUERY,thegurrier,"All the women on town look like they have been dressed by gay pirates, in the dark. I have been away too long ","women town look like dressed gay pirates , dark . away long"
0,2179070647,Mon Jun 15 08:36:10 PDT 2009,NO_QUERY,marcthiele,@sjespers I better not send a pic with the view over here at the moment ,@ sjespers better not send pic view moment
0,2225330994,Thu Jun 18 10:35:23 PDT 2009,NO_QUERY,andrewbarrett,@accyroy I don't know what to do!  It's cheaper to buy the iphone on pay and go and get a simplicity sim ... for unlimited texts!,@ acyroy not know ! cheaper buy iphone pay go get simplicity sim ... unlimited texts !
0,2229840037,Thu Jun 18 16:16:49 PDT 2009,NO_QUERY,amelia_tarling,"Bleaching my hair again. My nana hurt me so bad, she has to be the roughest person I know. ","bleaching hair . nana hurt bad , roughest person know ."
0,2231832103,Thu Jun 18 19:05:20 PDT 2009,NO_QUERY,wallflower1332,"I think my train conductor has seen after days  cheer up, miss.","think train conductor seen days cheer , miss ."
0,1977240383,Sat May 30 20:28:06 PDT 2009,NO_QUERY,moodyje2,@amandaisaturd i don't speak the english ,@ amandaisaturd not speak english
0,2219415078,Thu Jun 18 00:29:13 PDT 2009,NO_QUERY,julsix,"my 21st bday is 6 days away, and i have no initiative or intention to make plans, because there are no plans to make.... a little ","21st bday 6 days away , no initiative intention make plans , no plans make .... little"
0,2072396927,Sun Jun 07 20:56:54 PDT 2009,NO_QUERY,whenwelisten,@mp3mad  We did.  Young one had to go to bed with the tooth still attached however.    Maybe tomorrow she will catch the tooth fairy?,@ mp3mad . young one go bed tooth still attached however . maybe tomorrow catch tooth fairy ?
0,1983179361,Sun May 31 12:39:28 PDT 2009,NO_QUERY,alexbcann,"wishes he could fly, way up to the sky, but he can't ","wishes could fly , way sky , not"
0,1827743666,Sun May 17 11:21:13 PDT 2009,NO_QUERY,xer1,@JazzyLadee1908 starsky and cox unfollowed me ,@ jazylade1908 starsky cox unfolowed
0,2189779954,Tue Jun 16 00:53:23 PDT 2009,NO_QUERY,spacehotel,"@MonkeyBasket those really interested wait until the last 30 seconds on ebay, I'd buy if it only fetched that but would prob need posting ","@ monkeybasket really interested wait last 30 seconds ebay , would buy fetched would prob need posting"
0,2195915112,Tue Jun 16 11:46:36 PDT 2009,NO_QUERY,munoza13,"@jdickerson wow...those pics are something else, speechless, I feel for them, and reminds me of my blessing ","@ jdickerson wow ... pics something else , speechless , feel , reminds blessing"
0,2251634797,Sat Jun 20 04:07:14 PDT 2009,NO_QUERY,TashaEmily,"terrible weather today  i swear it said on the weather forcast that it was going to be hot. oh well, still relying on tomorrow.","terrible weather today swear said weather forcast going hot . oh well , still relying tomorrow ."
0,2214872471,Wed Jun 17 17:21:07 PDT 2009,NO_QUERY,agnice,'s body is aching to the max  http://plurk.com/p/11qead,body aching max http : //plurk.com/p/1qead
0,2003836728,Tue Jun 02 07:13:52 PDT 2009,NO_QUERY,brittanymcguinn,just waking up. didnt sleep very well last nt ,waking . didnt sleep well last nt
0,1999015944,Mon Jun 01 19:30:05 PDT 2009,NO_QUERY,grantruby,@dbsound click &amp; drag = copy &amp; paste ,@ dbsound click & amp ; drag = copy & amp ; paste
0,2300389285,Tue Jun 23 14:05:10 PDT 2009,NO_QUERY,stephleooo,"Goodnight all. It's 5a.m now. I know, I know..ya'll must be thinking:&quot;Huh? Steph sleep so early?!&quot; Yeah, cos gotta be up early tmr ","godnight . 5a.m . know , know .. yal must thinking : & quot ; huh ? steph sleep early ? ! & quot ; yeah , cos got ta early tmr"
0,1834171044,Mon May 18 01:54:13 PDT 2009,NO_QUERY,Vadiie,Monday morning again ,monday morning
0,2301229232,Tue Jun 23 15:10:02 PDT 2009,NO_QUERY,paaulith,@EdarieHosting How do you know? &amp; Why did they do it? ,@ edariehosting know ? & amp ; ?
0,2063326872,Sun Jun 07 02:12:52 PDT 2009,NO_QUERY,sassisam,am so devastated about the ending of Lipstick Jungle ... enjoyed a marathon session this weekend ... miss the girls already ,devastated ending lipstick jungle ... enjoyed marathon session weekend ... miss girls already
0,1966352121,Fri May 29 17:36:31 PDT 2009,NO_QUERY,sadie37,"@mygoodcents It isn't easy!  Be there for support, it is the best thing you can do is offer your love &amp; support! Lost both of mine early ","@ mygodcents not easy ! support , best thing offer love & amp ; support ! lost mine early"
0,1956997143,Thu May 28 23:14:03 PDT 2009,NO_QUERY,louiethecat,@megturney well I ran out of beer so I left. Not sure about the ETA. Waiting waiting waiting. Bleh  Gonna be a long nite methinks.,@ megturney well ran beer left . not sure eta . waiting waiting waiting . bleh gon na long nite methinks .
0,1469843476,Tue Apr 07 07:34:58 PDT 2009,NO_QUERY,bearigus77,Ugh. I am sick for the second time in a week. This one is worse.  ,ugh . sick second time week . one worse .
0,2247410465,Fri Jun 19 19:03:22 PDT 2009,NO_QUERY,MsQueenSupreme,@jazzygladly  So sorry to hear ,@ jazygladly sorry hear
0,1565988263,Mon Apr 20 07:59:10 PDT 2009,NO_QUERY,laughingcity,Monday Monday Monday... ,monday monday monday ...
0,2207440418,Wed Jun 17 07:56:31 PDT 2009,NO_QUERY,spacepops,Shuttle launch delayed to July by hydrogen leak. http://bit.ly/Wm4HH ,shuttle launch delayed july hydrogen leak . http : //bit.ly/wm4h
0,1978226882,Sat May 30 22:46:01 PDT 2009,NO_QUERY,vanessadg,@bryvrgs yeah i went under the knife yesterday! ,@ bryvrgs yeah went knife yesterday !
0,1999698050,Mon Jun 01 20:40:03 PDT 2009,NO_QUERY,alkingyouworms,Im starting to think someone kidnapped my girlfriend....I cant find her anywhere. ,im starting think someone kidnapped girlfriend .... cant find anywhere .
0,1556037191,Sat Apr 18 21:26:41 PDT 2009,NO_QUERY,paigeebaby,@MelissaMAGICx3 haha it won't work cause my comp is stuffed ,@ melisamagicx3 haha not work cause comp stuffed
0,2221277634,Thu Jun 18 05:04:15 PDT 2009,NO_QUERY,aliboop,@Jaydiee Ali forgets she has Twitter too ,@ jaydie ali forgets twitter
0,2286700200,Mon Jun 22 16:48:19 PDT 2009,NO_QUERY,euanmorrison,survived first &amp; hopefully last emergency landing yest... upsettingly no inflatable slide usage tho ,survived first & amp ; hopefully last emergency landing yest ... upsetingly no inflatable slide usage tho
0,2217325520,Wed Jun 17 20:42:28 PDT 2009,NO_QUERY,pookieLuv96,Just got done cleaning my kitchen. I got a headache  ,got done cleaning kitchen . got headache
0,2246083841,Fri Jun 19 17:04:12 PDT 2009,NO_QUERY,JennXxx,@drtiki  That's tragic! *pours a suffering bastard on the sidewalk*,@ drtiki tragic ! * pours suffering bastard sidewalk *
0,2057862195,Sat Jun 06 13:48:17 PDT 2009,NO_QUERY,StephBizzarro,OUCH! Felicia just dropped a hair dryer on my toe! ,ouch ! felicia dropped hair dryer toe !
0,2055256220,Sat Jun 06 08:59:28 PDT 2009,NO_QUERY,sntfrmabv85,@aplusk and sitting through it when you've already got yours ,@ aplusk sitting already got
0,2012204007,Tue Jun 02 20:14:38 PDT 2009,NO_QUERY,lukien,@EWMichaelSlezak Michael ... the interview kinda flat  It should go higher ... go deeper ... there's no boundaries !!! (Kara strikes back),@ ewmichaelslezak michael ... interview kinda flat go higher ... go deeper ... no boundaries ! ! ! ( kara strikes back )
0,2300224733,Tue Jun 23 13:53:07 PDT 2009,NO_QUERY,LadieLee,"Feeling a lil ill, went to taco bell and I don't think my stomach was ready for it. My poor tummy ","feeling lil ill , went taco bell not think stomach ready . poor tummy"
0,2176337391,Mon Jun 15 03:35:49 PDT 2009,NO_QUERY,sgsabbage,@HandyBiteSize I have no idea. It makes me sad ,@ handybitesize no idea . makes sad
0,2181294109,Mon Jun 15 11:37:56 PDT 2009,NO_QUERY,blackmetalkitty,@grant78uk thanks  but no luck,@ grant78uk thanks no luck
0,2179749839,Mon Jun 15 09:31:51 PDT 2009,NO_QUERY,antianthony,i need to get rid of my flab ,need get rid flab
0,2187035577,Mon Jun 15 19:41:44 PDT 2009,NO_QUERY,CynthiaSalome,@DJSIR I haven't told olga tho  ... niggie you should come for the PARADE! yay LAKERS!! ima see my kobe haha!,@ djsir not told olga tho ... nigie come parade ! yay lakers ! ! ima see kobe haha !
0,1992332115,Mon Jun 01 08:34:52 PDT 2009,NO_QUERY,betasam,Sadly the Air France plane that reportedly vanished crashed into the Atlantic  http://bit.ly/qcKws,sadly air france plane reportedly vanished crashed atlantic http : //bit.ly/qckws
0,2184177364,Mon Jun 15 15:31:54 PDT 2009,NO_QUERY,robodex,@matcab oh i'm sad i'm not there ,@ matcab oh sad not
0,2062151402,Sat Jun 06 22:27:50 PDT 2009,NO_QUERY,ladylizzz,days off go to fast ,days go fast
0,1989380252,Mon Jun 01 01:19:37 PDT 2009,NO_QUERY,LilRedluvsu,"well,bay fell asleep and woke up.i think bay is bad at me   i really hope not.but we will see later today","well , bay fell asleep woke up.i think bay bad really hope not.but see later today"
0,1692135151,Sun May 03 19:21:00 PDT 2009,NO_QUERY,RachelSindelir,sad the weekend is almost over ,sad weekend almost
0,2245409595,Fri Jun 19 16:05:32 PDT 2009,NO_QUERY,jamalclarke,@Jaycee369 greeeeeeat. it took me a long time to think of those ,@ jayce369 great . took long time think
0,1550778675,Sat Apr 18 07:14:44 PDT 2009,NO_QUERY,trancemade,@bobbymonkz yup replacing daniel kandi since he couldnt get a passport unfortunatly  #asot400,@ bobymonkz yup replacing daniel kandi since couldnt get passport unfortunatly # asot40
0,1678173012,Sat May 02 05:47:21 PDT 2009,NO_QUERY,xthismodernlove,Hate saturdays at work. Always eat too much junk.  we have multipack doritos and cookies and biscuits and starbucks so far. Fattie.,hate saturdays work . always eat much junk . multipack doritos cookies biscuits starbucks far . fatie .
0,1824327719,Sun May 17 00:55:07 PDT 2009,NO_QUERY,emilyloraine,@realchrissystar LOL. You would. I got REALLY sunburnt today.  How are you,@ realchrisystar lol . would . got really sunburnt today .
0,1979273724,Sun May 31 02:20:38 PDT 2009,NO_QUERY,xcarolynbella,"Maaan, the water in the house is gonna be freaking freezing this morning. ","man , water house gon na freaking freezing morning ."
0,1978918425,Sun May 31 00:56:03 PDT 2009,NO_QUERY,AiszaBernadette,so worried about his condition.. but i can't go alone in the hospital.. ,worried condition .. not go alone hospital ..
0,1969433303,Sat May 30 00:01:24 PDT 2009,NO_QUERY,gugu_,Work time ,work time
0,2216214814,Wed Jun 17 19:11:14 PDT 2009,NO_QUERY,sdqali,Packing up stuff to go home !   Gonna miss CET !,packing stuff go home ! gon na miss cet !
0,2222246839,Thu Jun 18 06:42:40 PDT 2009,NO_QUERY,verityburns,"@mattmartincouk iPhone or car? Car yes, still on iPhone 2.0 here though  I left it backing up over night - still hadn't finished! Weird.","@ matmartincouk iphone car ? car yes , still iphone 2.0 though left backing night - still not finished ! weird ."
0,1565573356,Mon Apr 20 07:04:25 PDT 2009,NO_QUERY,april_anita,@ckarath - you made us go to Meijer last night with your pecan pie tweets.  Came home with no pie fixings. ,@ ckarath - made us go meijer last night pecan pie tweets . came home no pie fixings .
0,1548746797,Fri Apr 17 21:51:03 PDT 2009,NO_QUERY,Abby2512,"im lonely  keep me company! 22 female, Sioux Falls - South Dakota","im lonely keep company ! 22 female , sioux falls - south dakota"
0,2262922509,Sat Jun 20 23:32:10 PDT 2009,NO_QUERY,clm789,Cancelled.... ,cancelled ....
0,1469895593,Tue Apr 07 07:44:19 PDT 2009,NO_QUERY,APES,I miss singing already ,miss singing already
0,2210425116,Wed Jun 17 11:34:10 PDT 2009,NO_QUERY,bicted,My iphone update crashed out - error 1602 ,iphone update crashed - error 1602
0,1982015309,Sun May 31 10:21:17 PDT 2009,NO_QUERY,Boilersfan1,It's always fun showing off ur iPhone when there are people around ,always fun showing ur iphone people around
0,2213987658,Wed Jun 17 16:06:47 PDT 2009,NO_QUERY,icequeen_11,@ChandlerDillon I can't go right now  But I'll go tonight!,@ chandlerdilon not go right go tonight !
0,2055593018,Sat Jun 06 09:36:01 PDT 2009,NO_QUERY,mallorykbass,@virginiapatton I'll try to take super qt pix like you and your little bitty ginger girl but I doubt max will stay still. ,@ virginiapaton try take super qt pix like little bitty ginger girl doubt max stay still .
0,2251265722,Sat Jun 20 02:57:36 PDT 2009,NO_QUERY,Laurenzodoodle,"its quite depressing, tbh. ","quite depressing , tbh ."
0,2064156628,Sun Jun 07 05:24:42 PDT 2009,NO_QUERY,allycea,@RANDIBORDEN loved seeing you last night..sad you had to leave early ,@ randiborden loved seeing last night .. sad leave early
0,1827454189,Sun May 17 10:44:42 PDT 2009,NO_QUERY,ColinMcLellan,@eye_shuh reminds me of that far side comic with the names we give dogs and the names they give themselves. No link though ,@ eye_shuh reminds far side comic names give dogs names give . no link though
0,2203548094,Tue Jun 16 23:59:23 PDT 2009,NO_QUERY,Laura6476,It's raining  why does the weather have to me shit on my last day? I FINISH EXAMS TODAY. Chemistry  wish me luck?,raining weather shit last day ? finish exams today . chemistry wish luck ?
0,2260229109,Sat Jun 20 18:52:57 PDT 2009,NO_QUERY,sharaday,@danawhiteblog my ufc card is rocking!  Too bad I don't get to vote for Demarcus ,@ danawhiteblog ufc card rocking ! bad not get vote demarcus
0,1967133232,Fri May 29 19:02:00 PDT 2009,NO_QUERY,kiki52692,What the fuck is wrong with me lately  i take everything so seriously =/ i dont understand it,fuck wrong lately take everything seriously =/ dont understand
0,1834642169,Mon May 18 03:42:12 PDT 2009,NO_QUERY,weapons_wired,"@michellegazzana mm  at least not too many people know my number password, good thing nothing important lies within my known password","@ michelegazana mm least not many people know number password , good thing nothing important lies within known password"
0,2264630295,Sun Jun 21 04:28:25 PDT 2009,NO_QUERY,pauljohn347,...tweet ya l8r... [its hard 2 tweet when u feel lyk ur d only one tweetng n ds planet...huhuhu] ,... tweet ya l8r ... [ hard 2 tweet u feel lyk ur one twetng n ds planet ... huhuhu ]
0,1881745048,Fri May 22 05:27:30 PDT 2009,NO_QUERY,Dylondo,ready to get rollin!! Kinda shitty seats tho! ,ready get rolin ! ! kinda shitty seats tho !
0,2195225721,Tue Jun 16 10:50:50 PDT 2009,NO_QUERY,emilyhighland,ow...shot down... ,ow ... shot ...
0,2322646406,Wed Jun 24 23:00:01 PDT 2009,NO_QUERY,is_selene,@maryxalicexhale Haha. He was making fun of me to his friend that i couldn't understand the acronym he was saying. ,@ maryxalicexhale haha . making fun friend could not understand acronym saying .
0,1965929749,Fri May 29 16:48:20 PDT 2009,NO_QUERY,chasethenights,@robo__rob IKR. but i hate the lack of troyella  ggmow always makes me so sad ,@ robo_rob ikr . hate lack troyela gmow always makes sad
0,2255135237,Sat Jun 20 10:48:40 PDT 2009,NO_QUERY,SammBabieee,sad that my eighth grade friends are leaving! they all graduated!! boohoo!! ,sad eighth grade friends leaving ! graduated ! ! boho ! !
0,2012477249,Tue Jun 02 20:43:16 PDT 2009,NO_QUERY,pedropants,@Nefertari224 noooo! I love Conan! ,@ nefertari24 no ! love conan !
0,2236835327,Fri Jun 19 04:38:28 PDT 2009,NO_QUERY,randallkane,@waltmossberg in NYC we can't get that ,@ waltmosberg nyc not get
0,1880117314,Fri May 22 00:09:12 PDT 2009,NO_QUERY,VentureComics,@Phreddish - got 2 B back at the office @ 8 a.m...  ,@ phredish - got 2 b back office @ 8 a.m ...
0,1981914588,Sun May 31 10:09:01 PDT 2009,NO_QUERY,BCStacey,@SpaGirlKris Thanks Kristin..everytime I make a list I do stuff that isn't on the list   and then I feel bad bc I didn't get the list done,@ spagirlkris thanks kristin .. everytime make list stuff not list feel bad bc not get list done
0,2198873151,Tue Jun 16 16:41:36 PDT 2009,NO_QUERY,dohie175,@blecocq3601 Your trip is reminding me of the very first Griswalls vacation man  Anything that can happen does.,@ blecocq3601 trip reminding first griswals vacation man anything happen .
0,2240580957,Fri Jun 19 09:55:05 PDT 2009,NO_QUERY,CGHplusBMJ,I miss my baby  Why isn't he calling me?,miss baby not calling ?
0,2066743486,Sun Jun 07 11:05:24 PDT 2009,NO_QUERY,franksemporium,I missed the sales for the blink 182 concert in Toronto!  can somebody help me?,missed sales blink 182 concert toronto ! somebody help ?
0,1835710972,Mon May 18 06:35:28 PDT 2009,NO_QUERY,LittleLaura,"Argh, just had postie deliver back a v urgent supplies parcel for my dad which had sent to USA 2 weeks back as address label had smudged ","argh , postie deliver back v urgent supplies parcel dad sent usa 2 weeks back address label smudged"
0,2216955606,Wed Jun 17 20:11:43 PDT 2009,NO_QUERY,laura_cmb,Oh gosh. i am sooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo bored ,oh gosh . bored
0,1679380760,Sat May 02 09:13:01 PDT 2009,NO_QUERY,j_vand,Moving is about as fun as sleeping on a shitty futon. HA ,moving fun sleeping shitty futon . ha
0,2321606042,Wed Jun 24 21:17:51 PDT 2009,NO_QUERY,lil_lizzy_lou,the notebook is too sad....brings tears everytime ,notebook sad .... brings tears everytime
0,2234066175,Thu Jun 18 22:22:10 PDT 2009,NO_QUERY,Gardensparadise,@diannvalentine Got your note on InLink. Great show and great story... almost made me cry ,@ dianvalentine got note inlink . great show great story ... almost made cry
0,1978107302,Sat May 30 22:27:40 PDT 2009,NO_QUERY,blncflx,Feel so lonely! Oh how i need willie back from arizona! ,feel lonely ! oh need wilie back arizona !
0,2324427113,Thu Jun 25 03:08:02 PDT 2009,NO_QUERY,salabrina,waiting for the h&amp;m shoes. ,waiting h & amp ; shoes .
0,2068427511,Sun Jun 07 14:03:42 PDT 2009,NO_QUERY,mlbroadcast,@makeitcomplete i havent heard too many good things about them either ,@ makeitcomplete havent heard many good things either
0,1836023474,Mon May 18 07:13:22 PDT 2009,NO_QUERY,sarina_taib,I'm panda-eyed... Drove up to Seria today.. Hehe not missing the commuting at all... Pretty stressed about work.. Met some evil people ,panda-eyed ... drove seria today .. hehe not missing commuting ... pretty stressed work .. met evil people
0,2220397879,Thu Jun 18 02:58:33 PDT 2009,NO_QUERY,frankie_ecap,@Michael_Mooney no and I didn't make the butcher's mass either  but in other ways.,@ michael_money no not make butchers mass either ways .
0,2228224441,Thu Jun 18 14:10:24 PDT 2009,NO_QUERY,SarahNicholas,"@D4MO That's not helpful! The chocolates have all gone, and you have now reminded me that the chocolates have all gone. ","@ d4mo not helpful ! chocolates gone , reminded chocolates gone ."
0,2059612282,Sat Jun 06 17:16:57 PDT 2009,NO_QUERY,mizzchloebaby,Is tired but cant be bothered going to sleep ,tired cant bothered going sleep
0,2222156532,Thu Jun 18 06:34:47 PDT 2009,NO_QUERY,DavidJRios,Is sad at the news today...  ,sad news today ...
0,1986435235,Sun May 31 18:49:56 PDT 2009,NO_QUERY,GUTTERSLUTTT,@beerycee I miss your bed ,@ beryce miss bed
0,2221889553,Thu Jun 18 06:10:02 PDT 2009,NO_QUERY,missesjoejonas,why do the good ones always have to die? thats so unfair ,good ones always die ? thats unfair
0,2324094498,Thu Jun 25 02:16:14 PDT 2009,NO_QUERY,Pyah17,@Jhoanabanana i knowww! I just renewed mine and the fee nearly doubled ,@ jhoanabanana know ! renewed mine fee nearly doubled
0,1833601547,Sun May 17 23:49:23 PDT 2009,NO_QUERY,manicsocratic,@triner I miss old Talk Soup with John Henson.  Where have all the Skunkboys gone? ,@ triner miss old talk soup john henson . skunkboys gone ?
0,2192690408,Tue Jun 16 07:24:36 PDT 2009,NO_QUERY,semiplume,feeling rather sad today. i miss jeff badly and won't get to see him before saturday. ,feeling rather sad today . miss jef badly not get see saturday .
0,2227919284,Thu Jun 18 13:47:47 PDT 2009,NO_QUERY,happygomarni,Sad to report that Subway has discontinued shredded carrots and Mediterranean salad dressing. What next? Cheese? ,sad report subway discontinued shredded carrots mediterranean salad dressing . next ? cheese ?
0,2174967908,Sun Jun 14 23:45:13 PDT 2009,NO_QUERY,mlexiehayden,"@MsJuicy313 Mine has been acting weird! It won't let me add ppl to bbm  Ohhh yea, what &quot;type&quot; of shoot did you wanna do?","@ msjuicy313 mine acting weird ! not let add pl bm oh yea , & quot ; type & quot ; shoot wan na ?"
0,2251506228,Sat Jun 20 03:43:34 PDT 2009,NO_QUERY,jimmy1712,Oh joy conductor has just spilt tea an grapefruit juice all over me  #virgintrains,oh joy conductor spilt tea grapefruit juice # virgintrains
0,2013253636,Tue Jun 02 22:14:49 PDT 2009,NO_QUERY,JaydDragyn,@gomeztheband wow...cool!!!  i must have missed it     oh well....did ya'll have a show tonight?,@ gomeztheband wow ... cool ! ! ! must missed oh well .... yal show tonight ?
0,2045490932,Fri Jun 05 10:48:14 PDT 2009,NO_QUERY,ocsjones,Busy weekend ahead. Packing for Yosemite and trying to catch up at work  Woo-hoo!!!!!,busy weekend ahead . packing yosemite trying catch work wo-ho ! ! ! ! !
0,1992165068,Mon Jun 01 08:18:41 PDT 2009,NO_QUERY,PRSammy333,@mileycyrus I feel the same way  Feeling sick sucks. I hope you get well soon!,@ mileycyrus feel way feeling sick sucks . hope get well soon !
0,2062239613,Sat Jun 06 22:41:16 PDT 2009,NO_QUERY,scpancake,Awh I want to dance more  I won't be joining classes this two weeks. Oh Rumba! Cha cha! Jive! Samba! &lt;3,awh want dance not joining classes two weeks . oh rumba ! cha cha ! jive ! samba ! & lt ; 3
0,1468371791,Tue Apr 07 01:15:51 PDT 2009,NO_QUERY,StonerSi,@zinziii dammit! when ya heading home? we didn't get messy drunk together at any point! ,@ zinzi damit ! ya heading home ? not get messy drunk together point !
0,2051234719,Fri Jun 05 21:15:54 PDT 2009,NO_QUERY,walkingonair,@shanelaine so i get all my twitters sent to my phone and i always read yours about always hanging out with josh and they make me sad ,@ shanelaine get twitters sent phone always read always hanging josh make sad
0,2260691739,Sat Jun 20 19:37:28 PDT 2009,NO_QUERY,c_gonzales05,The longest nose hairs I have ever seen  so long you could braid them!,longest nose hairs ever seen long could braid !
0,2191701174,Tue Jun 16 05:48:27 PDT 2009,NO_QUERY,DarlaShannen,gotta prepare for school tomorrow  .. nighty night (: â¥,got ta prepare school tomorrow .. nighty night ( :
0,1980181961,Sun May 31 05:58:02 PDT 2009,NO_QUERY,wesredman,Packing the car to head back home. Sad to say that vacation is almost over. ,packing car head back home . sad say vacation almost .
0,2237687501,Fri Jun 19 06:12:22 PDT 2009,NO_QUERY,itslesliejordan,@ellielancaster I don't think u should go to the beach for a week ,@ elielancaster not think u go beach week
0,2250525254,Sat Jun 20 00:45:28 PDT 2009,NO_QUERY,chaosprincess87,good morning everyone. what a night. cant sleep much-again  but i gotta feeling uuuuhhh,good morning everyone . night . cant sleep much-again got ta feeling uuh
0,2205303758,Wed Jun 17 04:26:28 PDT 2009,NO_QUERY,killuhkellz,yesterday was sooo good. wish i didn't have to go to school today though ,yesterday good . wish not go school today though
0,1696167837,Mon May 04 07:44:55 PDT 2009,NO_QUERY,babyregal,at home.. sick ,home .. sick
0,2246038799,Fri Jun 19 17:00:23 PDT 2009,NO_QUERY,hellokatelyn,Pretty dang tired from six flags...sunburnt a bit  kinda want to lay by the pool and chill.,pretty dang tired six flags ... sunburnt bit kinda want lay pool chill .
0,2213021210,Wed Jun 17 14:50:03 PDT 2009,NO_QUERY,caseyinco,@ColoradoWeather ,@ coloradoweather
0,2191847798,Tue Jun 16 06:04:37 PDT 2009,NO_QUERY,Moonflowerchild,"On the bus now, metal trim on back seat is hot as fuck! Burned my thigh  The bus &amp; 3â¢ WANK!","bus , metal trim back seat hot fuck ! burned thigh bus & amp ; 3a wank !"
0,2218676071,Wed Jun 17 22:55:58 PDT 2009,NO_QUERY,moniguna,Safari 4 has gone.  the problem occurs after installed Adobe Air.,safari 4 gone . problem occurs installed adobe air .
0,1983324109,Sun May 31 12:56:21 PDT 2009,NO_QUERY,_shannon1234,"@nkotb_Lwood Not sure, he was very upset  Ross Bobby told me to check out Twitter, I already signed out.","@ nkotb_lwod not sure , upset ross bobby told check twitter , already signed ."
0,1548523935,Fri Apr 17 21:11:32 PDT 2009,NO_QUERY,meggstaax33,At Kayleigh's. Service tomorrow. Ugh. Text me in the morning. I miss my bestfrannnnnnnn &lt;3 ,kayleighs . service tomorrow . ugh . text morning . miss bestfran & lt ; 3
0,2300739126,Tue Jun 23 14:31:51 PDT 2009,NO_QUERY,Khalani,"@introducingBRI, Milah. .  i miss my camera,  ! i can't be conceited w.o it :-D","@ introducingbri , milah . . miss camera , ! not conceited w.o : -d"
0,2261321863,Sat Jun 20 20:36:34 PDT 2009,NO_QUERY,djillpugh,"@mariloutheclerk I did not, because I have been told you're not supposed to call 911 &amp; I didn't have the number on me that u are to call ","@ mariloutheclerk not , told not supposed call 91 & amp ; not number u call"
0,1695102914,Mon May 04 05:12:34 PDT 2009,NO_QUERY,tiffianyrose,Going to the docs ,going docs
0,2044029171,Fri Jun 05 08:45:59 PDT 2009,NO_QUERY,DKG90,Studying for my challenging behaviour nab and for my exam ,studying challenging behaviour nab exam
0,1975415432,Sat May 30 15:06:33 PDT 2009,NO_QUERY,RunningOnFire,"Emily Strange is huge here. So much stuff I haven't seen before, very tempted to buy a bunch but the conversion is no good ","emily strange huge . much stuff not seen , tempted buy bunch conversion no good"
0,1956011407,Thu May 28 21:01:21 PDT 2009,NO_QUERY,babydolphin79,"been sick for 3 days now when will it end???...waiting for his response to my email, i waited so long for his return ","sick 3 days end ? ? ? ... waiting response email , waited long return"
0,2014464659,Wed Jun 03 01:37:08 PDT 2009,NO_QUERY,CatFart,at workkk. It's only wednesday! ,work . wednesday !
0,2325646161,Thu Jun 25 05:49:41 PDT 2009,NO_QUERY,Liz_66,"@cyanidesicle It's horribly hot. Humid though, not pleasant ","@ cyanidesicle horribly hot . humid though , not pleasant"
0,1984710396,Sun May 31 15:39:04 PDT 2009,NO_QUERY,heyisabelle_,i'm freezing  &amp;im sick. i've used prolly a whole tissue box in like 3hours.,freezing & amp ; im sick . used proly whole tissue box like 3hours .
0,1965495209,Fri May 29 16:01:19 PDT 2009,NO_QUERY,wakingbadger,"wish I was feeling better...I've been holding a potential cold at bay for a few days now &amp; I think it is winning...aches, cough ","wish feeling better ... holding potential cold bay days & amp ; think winning ... aches , cough"
0,2054858972,Sat Jun 06 08:13:31 PDT 2009,NO_QUERY,walldawg,Still feeling baaaad here... Still under my covers. Wish I was harder ,still feeling bad ... still covers . wish harder
0,2326444249,Thu Jun 25 07:02:56 PDT 2009,NO_QUERY,gettingfreedom,Project Wonderful rejected me. ,project wonderful rejected .
0,2183515939,Mon Jun 15 14:36:45 PDT 2009,NO_QUERY,johnmichalak,A sad day: I've been vacuum filtering the bottom of the pool to get the algae. Sucked up a whole family of frogs including papa bullfrog! ,sad day : vacuum filtering bottom pool get algae . sucked whole family frogs including papa bullfrog !
0,1956568420,Thu May 28 22:09:56 PDT 2009,NO_QUERY,DMD666,I think I stuffed up ,think stuffed
0,2243018929,Fri Jun 19 12:55:25 PDT 2009,NO_QUERY,lgladdy,"@chasingsunshine God, FINE. ill have to find new non scary people ","@ chasingsunshine god , fine . ill find new non scary people"
0,2039652024,Thu Jun 04 22:28:25 PDT 2009,NO_QUERY,MakMak,Effin' mood swings. ,efin mood swings .
0,1969818468,Sat May 30 01:20:34 PDT 2009,NO_QUERY,coooney,@Jason_Manford done it! Now want to go blackpool ,@ jason_manford done ! want go blackpool
0,1980432048,Sun May 31 06:43:37 PDT 2009,NO_QUERY,rohanpinto,@shaf except for the &quot;notifications&quot; #spymaster is quite addictive... ,@ shaf except & quot ; notifications & quot ; # spymaster quite addictive ...
